age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,campaign [Binned] (equi-width),campaign [Binned](equi-depth),duration(min - max normalization),duration(z- score normalization),married(Binarization),divorced(Binarization),single(Binarization),unknown(Binarization),age_binned(Discretization)
36,services,married,high.school,unknown,no,no,cellular,may,fri,114,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.029092833,-0.538586473,1,0,0,0,Adult
31,admin.,married,high.school,no,yes,no,cellular,may,fri,364,5,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 4,Bin 5,0.095212907,0.380331624,1,0,0,0,Adult
43,unemployed,married,basic.9y,no,yes,no,cellular,may,fri,105,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.02671251,-0.571667524,1,0,0,0,Adult
32,housemaid,married,basic.4y,no,yes,yes,cellular,may,fri,340,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.08886538,0.292115486,1,0,0,0,Adult
46,admin.,divorced,basic.9y,no,yes,no,cellular,may,fri,275,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.07167416,0.053196781,0,1,0,0,Mid-age
33,technician,single,professional.course,no,yes,no,cellular,may,fri,70,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.0174557,-0.700316058,0,0,1,0,Adult
47,blue-collar,married,high.school,no,no,yes,cellular,may,fri,168,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 2,0.043374769,-0.340100164,1,0,0,0,Mid-age
35,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,813,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes,Bin 1,Bin 1,0.21396456,2.030708525,1,0,0,0,Adult
41,admin.,married,university.degree,unknown,yes,no,cellular,may,fri,114,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 2,0.029092833,-0.538586473,1,0,0,0,Adult
40,services,single,high.school,unknown,no,no,cellular,may,fri,239,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.06215287,-0.079127425,0,0,1,0,Adult
36,services,single,basic.9y,no,yes,no,cellular,may,fri,501,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes,Bin 1,Bin 2,0.131446707,0.88389874,0,0,1,0,Adult
41,blue-collar,single,basic.6y,unknown,yes,no,cellular,may,fri,140,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.03596932,-0.443018991,0,0,1,0,Adult
41,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,491,1,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.128801904,0.847142016,1,0,0,0,Adult
37,blue-collar,married,high.school,no,no,no,cellular,may,fri,171,1,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.044168209,-0.329073147,1,0,0,0,Adult
34,admin.,single,high.school,no,yes,no,cellular,may,fri,291,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.075905845,0.112007539,0,0,1,0,Adult
33,blue-collar,single,high.school,no,yes,no,cellular,may,fri,435,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 2,0.113991008,0.641304363,0,0,1,0,Adult
52,services,married,high.school,no,yes,no,cellular,may,fri,121,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.030944195,-0.512856766,1,0,0,0,Mid-age
29,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,164,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.042316847,-0.354802854,1,0,0,0,Adult
33,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,339,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 1,0.088600899,0.288439814,1,0,0,0,Adult
34,blue-collar,married,university.degree,no,yes,no,cellular,may,fri,44,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 2,0.010579212,-0.79588354,1,0,0,0,Adult
36,admin.,married,university.degree,no,yes,no,cellular,may,fri,334,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 2,Bin 3,0.087278498,0.270061452,1,0,0,0,Adult
35,entrepreneur,married,university.degree,no,yes,yes,cellular,may,fri,152,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 2,0.039143084,-0.398910922,1,0,0,0,Adult
43,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,518,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 2,Bin 3,0.135942872,0.946385171,1,0,0,0,Adult
30,admin.,married,university.degree,no,yes,no,cellular,may,fri,129,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 2,0.033060037,-0.483451387,1,0,0,0,Adult
29,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,fri,340,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,Bin 1,Bin 2,0.08886538,0.292115486,0,0,1,0,Adult
32,blue-collar,single,high.school,no,no,no,cellular,may,mon,80,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.020100503,-0.663559334,0,0,1,0,Adult
42,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,212,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.055011902,-0.178370579,1,0,0,0,Adult
32,self-employed,single,university.degree,no,yes,no,cellular,may,mon,66,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 2,Bin 3,0.016397778,-0.715018747,0,0,1,0,Adult
30,services,single,high.school,no,yes,no,cellular,may,mon,288,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.075112404,0.100980522,0,0,1,0,Adult
31,technician,single,university.degree,no,yes,no,cellular,may,mon,94,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.023803227,-0.612099921,0,0,1,0,Adult
32,housemaid,single,basic.9y,no,yes,no,cellular,may,mon,279,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.072732081,0.067899471,0,0,1,0,Adult
33,technician,single,university.degree,no,yes,no,cellular,may,mon,340,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.08886538,0.292115486,0,0,1,0,Adult
29,technician,single,basic.9y,no,yes,no,cellular,may,mon,170,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.043903729,-0.332748819,0,0,1,0,Adult
47,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,mon,101,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.025654589,-0.586370214,1,0,0,0,Mid-age
31,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,106,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.02697699,-0.567991852,0,0,1,0,Adult
56,management,married,professional.course,no,yes,no,cellular,may,mon,240,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 2,0.06241735,-0.075451752,1,0,0,0,Mid-age
31,admin.,married,university.degree,no,yes,no,cellular,may,mon,712,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.18725205,1.659465614,1,0,0,0,Adult
30,services,single,high.school,no,yes,yes,cellular,may,mon,405,1,999,2,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.106056599,0.531034191,0,0,1,0,Adult
43,blue-collar,married,basic.9y,unknown,no,no,cellular,may,mon,7,6,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 5,Bin 5,0.000793441,-0.931883418,1,0,0,0,Adult
37,admin.,single,university.degree,no,no,yes,cellular,may,mon,553,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.145199683,1.075033704,0,0,1,0,Adult
49,services,married,high.school,no,no,no,telephone,may,mon,86,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.021687384,-0.6415053,1,0,0,0,Mid-age
37,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,54,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.013224015,-0.759126816,1,0,0,0,Adult
27,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,653,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes,Bin 1,Bin 1,0.171647712,1.442600943,1,0,0,0,Adult
32,technician,single,professional.course,no,yes,yes,cellular,may,mon,214,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 2,Bin 3,0.055540862,-0.171019234,0,0,1,0,Adult
31,technician,single,professional.course,no,yes,yes,cellular,may,mon,282,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.073525522,0.078926488,0,0,1,0,Adult
35,admin.,single,university.degree,no,yes,no,cellular,may,mon,75,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.018778101,-0.681937696,0,0,1,0,Adult
35,technician,single,professional.course,no,unknown,unknown,cellular,may,mon,146,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 2,0.037556202,-0.420964957,0,0,1,0,Adult
31,technician,single,high.school,no,no,no,cellular,may,mon,552,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 2,0.144935202,1.071358032,0,0,1,0,Adult
33,services,married,basic.6y,no,yes,no,cellular,may,mon,72,4,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 3,Bin 4,0.01798466,-0.692964713,1,0,0,0,Adult
30,admin.,married,high.school,no,yes,yes,cellular,may,mon,82,9,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 7,Bin 6,0.020629463,-0.656207989,1,0,0,0,Adult
32,admin.,married,basic.6y,no,yes,no,cellular,may,mon,262,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 2,0.068235916,0.00541304,1,0,0,0,Adult
57,technician,married,high.school,no,yes,no,cellular,may,mon,758,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.199418143,1.828546543,1,0,0,0,Mid-age
57,technician,married,high.school,no,no,yes,cellular,may,mon,371,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.097064269,0.40606133,1,0,0,0,Mid-age
33,blue-collar,single,basic.9y,unknown,yes,yes,cellular,may,mon,143,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 2,Bin 3,0.036762761,-0.431991974,0,0,1,0,Adult
46,admin.,married,basic.6y,unknown,no,yes,cellular,may,mon,270,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.070351759,0.034818419,1,0,0,0,Mid-age
32,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,200,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 2,0.051838138,-0.222478648,1,0,0,0,Adult
28,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,51,6,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 5,Bin 5,0.012430574,-0.770153833,1,0,0,0,Adult
38,services,married,high.school,unknown,no,no,cellular,may,mon,171,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 2,0.044168209,-0.329073147,1,0,0,0,Adult
30,technician,single,basic.9y,no,no,yes,cellular,may,mon,189,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 1,0.048928855,-0.262911044,0,0,1,0,Adult
34,technician,married,basic.9y,no,no,no,cellular,may,mon,798,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 2,0.209997355,1.975573439,1,0,0,0,Adult
37,admin.,single,university.degree,no,yes,no,telephone,may,mon,168,5,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 4,Bin 5,0.043374769,-0.340100164,0,0,1,0,Adult
44,technician,married,professional.course,no,yes,no,cellular,may,mon,147,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 2,Bin 3,0.037820682,-0.417289284,1,0,0,0,Adult
24,technician,single,basic.9y,no,yes,no,cellular,may,mon,111,6,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 5,Bin 5,0.028299392,-0.54961349,0,0,1,0,Adult
43,services,divorced,professional.course,no,no,no,telephone,may,mon,75,4,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 3,Bin 4,0.018778101,-0.681937696,0,1,0,0,Adult
30,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,544,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 2,Bin 3,0.14281936,1.041952653,1,0,0,0,Adult
35,technician,single,university.degree,no,yes,no,cellular,may,mon,271,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 2,0.070616239,0.038494092,0,0,1,0,Adult
26,admin.,single,high.school,no,yes,no,cellular,may,mon,211,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 2,0.054747421,-0.182046251,0,0,1,0,Adult
37,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,may,mon,170,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 2,Bin 3,0.043903729,-0.332748819,1,0,0,0,Adult
41,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,133,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 1,Bin 2,0.034117958,-0.468748698,1,0,0,0,Adult
45,admin.,single,high.school,no,yes,no,cellular,may,mon,276,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,Bin 2,Bin 3,0.071938641,0.056872454,0,0,1,0,Mid-age
33,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,tue,278,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 2,0.072467601,0.064223798,1,0,0,0,Adult
38,services,single,basic.6y,no,yes,no,cellular,may,tue,546,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes,Bin 1,Bin 2,0.143348321,1.049303998,0,0,1,0,Adult
26,admin.,single,university.degree,no,yes,yes,cellular,may,tue,15,7,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 6,Bin 6,0.002909283,-0.902478039,0,0,1,0,Adult
34,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,14,5,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 4,Bin 5,0.002644803,-0.906153711,0,1,0,0,Adult
30,services,single,basic.6y,no,yes,no,cellular,may,tue,208,6,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 5,Bin 5,0.05395398,-0.193073269,0,0,1,0,Adult
40,services,married,basic.9y,no,yes,yes,cellular,may,tue,271,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.070616239,0.038494092,1,0,0,0,Adult
38,admin.,single,high.school,no,yes,no,cellular,may,tue,100,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 3,Bin 4,0.025390108,-0.590045886,0,0,1,0,Adult
36,services,single,high.school,no,yes,no,telephone,may,tue,246,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 2,0.064004232,-0.053397718,0,0,1,0,Adult
59,services,divorced,basic.6y,no,yes,no,cellular,may,tue,318,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.083046813,0.211250694,0,1,0,0,Mid-age
47,admin.,divorced,high.school,no,yes,no,cellular,may,tue,105,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.02671251,-0.571667524,0,1,0,0,Mid-age
48,technician,divorced,basic.9y,unknown,yes,no,cellular,may,tue,62,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.015339857,-0.729721437,0,1,0,0,Mid-age
45,services,married,basic.6y,no,no,no,cellular,may,tue,58,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.014281936,-0.744424126,1,0,0,0,Mid-age
33,technician,single,professional.course,no,yes,no,cellular,may,tue,377,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.09865115,0.428115365,0,0,1,0,Adult
41,housemaid,married,basic.4y,no,yes,no,cellular,may,tue,128,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.032795557,-0.487127059,1,0,0,0,Adult
36,admin.,single,university.degree,no,yes,no,cellular,may,tue,104,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 2,Bin 3,0.02644803,-0.575343197,0,0,1,0,Adult
35,technician,divorced,university.degree,no,yes,no,cellular,may,tue,507,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.133033589,0.905952775,0,1,0,0,Adult
30,admin.,married,university.degree,no,no,no,cellular,may,tue,22,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 3,Bin 4,0.004760645,-0.876748332,1,0,0,0,Adult
59,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,690,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes,Bin 1,Bin 1,0.181433483,1.578600821,1,0,0,0,Mid-age
41,management,married,high.school,unknown,yes,no,cellular,may,tue,85,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.021422904,-0.645180972,1,0,0,0,Adult
38,entrepreneur,married,unknown,unknown,no,no,cellular,may,tue,1272,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes,Bin 1,Bin 1,0.335361016,3.71784215,1,0,0,0,Adult
33,blue-collar,single,basic.6y,no,yes,no,cellular,may,tue,22,8,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 6,Bin 6,0.004760645,-0.876748332,0,0,1,0,Adult
31,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,17,7,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 6,Bin 6,0.003438244,-0.895126694,1,0,0,0,Adult
37,admin.,single,high.school,unknown,no,no,cellular,may,tue,212,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.055011902,-0.178370579,0,0,1,0,Adult
27,student,single,high.school,no,yes,no,cellular,may,tue,41,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.009785771,-0.806910557,0,0,1,0,Adult
35,admin.,single,basic.9y,no,yes,no,telephone,may,tue,38,6,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 5,Bin 5,0.00899233,-0.817937574,0,0,1,0,Adult
34,unemployed,single,high.school,no,yes,no,telephone,may,tue,179,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 4,Bin 5,0.046284052,-0.299667768,0,0,1,0,Adult
32,services,single,university.degree,no,yes,no,cellular,may,tue,366,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.095741867,0.387682968,0,0,1,0,Adult
28,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,442,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.11584237,0.66703407,1,0,0,0,Adult
39,technician,single,professional.course,no,no,no,telephone,may,tue,15,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.002909283,-0.902478039,0,0,1,0,Adult
43,blue-collar,married,basic.4y,no,yes,yes,cellular,may,tue,279,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.072732081,0.067899471,1,0,0,0,Adult
32,technician,single,university.degree,no,no,yes,cellular,may,tue,542,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 2,Bin 3,0.142290399,1.034601308,0,0,1,0,Adult
43,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,1182,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes,Bin 1,Bin 1,0.311557789,3.387031635,1,0,0,0,Adult
33,technician,divorced,high.school,no,yes,no,cellular,may,tue,247,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.064268712,-0.049722046,0,1,0,0,Adult
44,unemployed,married,high.school,no,yes,no,cellular,may,tue,215,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.055805343,-0.167343562,1,0,0,0,Adult
33,blue-collar,married,basic.9y,no,yes,yes,cellular,may,tue,31,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 3,Bin 4,0.007140968,-0.843667281,1,0,0,0,Adult
28,technician,divorced,professional.course,no,no,no,cellular,may,tue,240,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.06241735,-0.075451752,0,1,0,0,Adult
32,admin.,single,high.school,no,no,no,cellular,may,tue,278,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.072467601,0.064223798,0,0,1,0,Adult
49,entrepreneur,married,university.degree,no,no,no,cellular,may,tue,242,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 2,0.06294631,-0.068100408,1,0,0,0,Mid-age
30,technician,single,professional.course,no,no,no,telephone,may,tue,34,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 3,Bin 4,0.007934409,-0.832640264,0,0,1,0,Adult
31,technician,married,professional.course,no,yes,no,cellular,may,tue,80,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 1,0.020100503,-0.663559334,1,0,0,0,Adult
45,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,224,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 2,0.058185665,-0.13426251,1,0,0,0,Mid-age
29,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,29,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 2,0.006612007,-0.851018626,1,0,0,0,Adult
51,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,tue,314,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 3,Bin 4,0.081988892,0.196548004,0,1,0,0,Mid-age
32,blue-collar,single,professional.course,no,no,no,cellular,may,tue,343,6,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 5,Bin 5,0.08965882,0.303142503,0,0,1,0,Adult
32,technician,single,high.school,no,yes,no,cellular,may,tue,361,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 2,0.094419466,0.369304606,0,0,1,0,Adult
42,self-employed,divorced,high.school,no,yes,no,cellular,may,tue,455,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 2,0.119280614,0.714817811,0,1,0,0,Adult
42,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,256,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 3,Bin 4,0.066649035,-0.016640994,1,0,0,0,Adult
27,blue-collar,single,basic.9y,no,yes,no,cellular,may,tue,339,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 1,Bin 2,0.088600899,0.288439814,0,0,1,0,Adult
25,student,single,university.degree,no,yes,yes,cellular,may,tue,700,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,Bin 2,Bin 3,0.184078286,1.615357545,0,0,1,0,Adult
36,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,may,wed,14,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 3,Bin 4,0.002644803,-0.906153711,0,1,0,0,Adult
38,self-employed,married,basic.9y,no,yes,no,telephone,may,wed,26,1,999,2,failure,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 1,Bin 1,0.005818567,-0.862045643,1,0,0,0,Adult
36,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,129,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 1,Bin 1,0.033060037,-0.483451387,0,1,0,0,Adult
33,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,47,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 1,Bin 1,0.011372653,-0.784856523,0,1,0,0,Adult
34,management,married,university.degree,no,no,yes,telephone,may,wed,318,5,6,1,success,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 4,Bin 5,0.083046813,0.211250694,1,0,0,0,Adult
34,blue-collar,married,high.school,no,no,no,cellular,may,wed,590,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,Bin 1,Bin 1,0.154985454,1.211033583,1,0,0,0,Adult
36,services,single,high.school,no,no,no,cellular,may,wed,15,7,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 6,Bin 6,0.002909283,-0.902478039,0,0,1,0,Adult
35,admin.,single,high.school,no,no,no,cellular,may,wed,152,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 1,Bin 2,0.039143084,-0.398910922,0,0,1,0,Adult
28,admin.,married,high.school,no,no,no,cellular,may,wed,75,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 1,Bin 2,0.018778101,-0.681937696,1,0,0,0,Adult
46,admin.,married,high.school,unknown,yes,no,cellular,may,wed,109,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 1,Bin 1,0.027770431,-0.556964835,1,0,0,0,Mid-age
30,admin.,single,high.school,no,yes,no,cellular,may,wed,53,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 1,Bin 1,0.012959535,-0.762802488,0,0,1,0,Adult
36,services,single,professional.course,no,yes,no,cellular,may,wed,112,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 1,Bin 1,0.028563872,-0.545937818,0,0,1,0,Adult
22,student,single,high.school,no,yes,no,cellular,may,wed,315,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,Bin 1,Bin 1,0.082253372,0.200223677,0,0,1,0,Adult
